order_id,order_placement_date,customer_id,product_id,order_qty,delivery_qty
FAUG823621401,20-08-2022,789621,25891401,238,238
FAUG821520401,20-08-2022,789520,25891401,264,238
FAUG822422401,20-08-2022,789422,25891401,387,387
FAUG822122401,20-08-2022,789122,25891401,219,219
FAUG822101402,20-08-2022,789101,25891401,428,428
FAUG821103401,20-08-2022,789103,25891401,280,266
FAUG822221401,20-08-2022,789221,25891401,210,210
FAUG823202401,20-08-2022,789202,25891401,311,311
FAUG822303501,20-08-2022,789303,25891401,368,368
FAUG821503601,20-08-2022,789503,25891401,255,255
FAUG822503401,20-08-2022,789503,25891401,353,353
FAUG822622401,20-08-2022,789622,25891401,445,445
FAUG822203502,20-08-2022,789203,25891103,410,369
FAUG823203601,20-08-2022,789203,25891103,395,395
FAUG822320103,20-08-2022,789320,25891103,309,309
FAUG822220103,20-08-2022,789220,25891103,442,442
FAUG821420103,20-08-2022,789420,25891103,321,321
FAUG822403301,20-08-2022,789403,25891103,408,408
FAUG821102603,20-08-2022,789102,25891103,346,346
FAUG822902601,20-08-2022,789902,25891103,379,379
FAUG823902103,20-08-2022,789902,25891103,312,312
FAUG823903503,20-08-2022,789903,25891103,486,437
FAUG822421203,20-08-2022,789421,25891103,381,305
FAUG821621103,20-08-2022,789621,25891103,304,304
FAUG821521502,20-08-2022,789521,25891103,427,342
FAUG823422103,20-08-2022,789422,25891103,330,297
FAUG823101603,20-08-2022,789101,25891103,391,391
FAUG822103103,20-08-2022,789103,25891103,366,348
FAUG823522103,20-08-2022,789522,25891103,454,454
FAUG823303103,20-08-2022,789303,25891103,375,375
FAUG822321603,20-08-2022,789321,25891103,419,377
FAUG823321403,20-08-2022,789321,25891103,461,461
FAUG823622503,20-08-2022,789622,25891103,402,322
FAUG822220201,20-08-2022,789220,25891201,228,228
FAUG821501503,20-08-2022,789501,25891201,113,113
FAUG823903201,20-08-2022,789903,25891201,301,286
FAUG822421201,20-08-2022,789421,25891201,488,488
FAUG821520201,20-08-2022,789520,25891201,253,202
FAUG821720202,20-08-2022,789720,25891201,126,126
FAUG822301201,20-08-2022,789301,25891201,423,423
FAUG823103201,20-08-2022,789103,25891201,110,110
FAUG822221603,20-08-2022,789221,25891201,121,115
FAUG821201201,20-08-2022,789201,25891201,112,112
FAUG823622602,20-08-2022,789622,25891201,473,473
FAUG821601201,20-08-2022,789601,25891201,312,281
FAUG821220503,20-08-2022,789220,25891503,187,187
FAUG822703503,20-08-2022,789703,25891503,141,141
FAUG821121503,20-08-2022,789121,25891503,100,100
FAUG821501503,20-08-2022,789501,25891503,202,202
FAUG822501503,20-08-2022,789501,25891503,170,153
FAUG823501503,20-08-2022,789501,25891503,195,156
FAUG823903503,20-08-2022,789903,25891503,160,152
FAUG823521503,20-08-2022,789521,25891503,198,198
FAUG821221503,20-08-2022,789221,25891503,247,247
FAUG821202503,20-08-2022,789202,25891503,109,87
FAUG822522503,20-08-2022,789522,25891503,103,103
FAUG823622503,20-08-2022,789622,25891503,168,160
FAUG824203601,23-08-2022,789203,25891601,55,55
FAUG826320601,23-08-2022,789320,25891601,132,125
FAUG824902601,23-08-2022,789902,25891601,148,133
FAUG825402601,23-08-2022,789402,25891601,130,130
FAUG826521601,23-08-2022,789521,25891601,164,164
FAUG825221601,23-08-2022,789221,25891601,76,68
FAUG824202601,23-08-2022,789202,25891601,65,65
FAUG824503601,23-08-2022,789503,25891601,149,149
FAUG824601603,23-08-2022,789601,25891601,169,161
FAUG825601603,23-08-2022,789601,25891601,67,67
FAUG826601601,23-08-2022,789601,25891601,91,86
FAUG826220301,23-08-2022,789220,25891301,93,93
FAUG825721301,23-08-2022,789721,25891301,96,96
FAUG826721303,23-08-2022,789721,25891301,84,84
FAUG826420301,23-08-2022,789420,25891301,27,27
FAUG826403403,23-08-2022,789403,25891301,23,21
FAUG824121301,23-08-2022,789121,25891301,28,28
FAUG825121301,23-08-2022,789121,25891301,51,51
FAUG826501301,23-08-2022,789501,25891301,53,53
FAUG826421301,23-08-2022,789421,25891301,69,55
FAUG826402503,23-08-2022,789402,25891301,80,80
FAUG824422403,23-08-2022,789422,25891301,67,67
FAUG824301301,23-08-2022,789301,25891301,33,33
FAUG825301403,23-08-2022,789301,25891301,23,23
FAUG826301301,23-08-2022,789301,25891301,89,89
FAUG825122301,23-08-2022,789122,25891301,29,28
FAUG824103301,23-08-2022,789103,25891301,37,37
FAUG825202501,23-08-2022,789202,25891301,63,63
FAUG825201503,23-08-2022,789201,25891301,96,96
FAUG825721603,23-08-2022,789721,25891402,336,336
FAUG825420402,23-08-2022,789420,25891402,329,329
FAUG824121402,23-08-2022,789121,25891402,302,302
FAUG826903502,23-08-2022,789903,25891402,255,204
FAUG824603402,23-08-2022,789603,25891402,483,483
FAUG824521402,23-08-2022,789521,25891402,426,383
FAUG825521402,23-08-2022,789521,25891402,255,255
FAUG826521402,23-08-2022,789521,25891402,488,464
FAUG826720402,23-08-2022,789720,25891402,421,421
FAUG824401402,23-08-2022,789401,25891402,463,463
FAUG824122402,23-08-2022,789122,25891402,296,281
FAUG825101501,23-08-2022,789101,25891402,477,453
FAUG826101602,23-08-2022,789101,25891402,263,263
FAUG825103603,23-08-2022,789103,25891402,312,312
FAUG826303402,23-08-2022,789303,25891402,229,229
FAUG824321402,23-08-2022,789321,25891402,341,341
FAUG825622402,23-08-2022,789622,25891402,429,429
FAUG825601402,23-08-2022,789601,25891402,416,395
FAUG824203602,23-08-2022,789203,25891501,212,212
FAUG826203501,23-08-2022,789203,25891501,210,189
FAUG824220502,23-08-2022,789220,25891501,230,207
FAUG826420501,23-08-2022,789420,25891501,224,224
FAUG824102501,23-08-2022,789102,25891501,242,242
FAUG824903501,23-08-2022,789903,25891501,240,228
FAUG825402501,23-08-2022,789402,25891501,175,175
FAUG825520503,23-08-2022,789520,25891501,147,132
FAUG825702501,23-08-2022,789702,25891501,111,100
FAUG826702501,23-08-2022,789702,25891501,187,168
FAUG826401501,23-08-2022,789401,25891501,217,206
FAUG826122501,23-08-2022,789122,25891501,197,187
FAUG825101501,23-08-2022,789101,25891501,236,236
FAUG826103501,23-08-2022,789103,25891501,203,162
FAUG825202501,23-08-2022,789202,25891501,232,186
FAUG824522501,23-08-2022,789522,25891501,160,160
FAUG826522501,23-08-2022,789522,25891501,217,206
FAUG825601603,23-08-2022,789601,25891501,146,146
FAUG824203602,23-08-2022,789203,25891602,149,149
FAUG825320602,23-08-2022,789320,25891602,117,117
FAUG826220602,23-08-2022,789220,25891602,160,160
FAUG825102602,23-08-2022,789102,25891602,62,62
FAUG824902602,23-08-2022,789902,25891602,71,64
FAUG824621602,23-08-2022,789621,25891602,93,84
FAUG825521602,23-08-2022,789521,25891602,77,77
FAUG825122602,23-08-2022,789122,25891602,199,159
FAUG826101602,23-08-2022,789101,25891602,90,90
FAUG825321602,23-08-2022,789321,25891602,161,153
FAUG824703101,23-08-2022,789703,25891101,408,408
FAUG826703101,23-08-2022,789703,25891101,335,318
FAUG824721303,23-08-2022,789721,25891101,355,355
FAUG826721303,23-08-2022,789721,25891101,350,350
FAUG826403401,23-08-2022,789403,25891101,432,432
FAUG824102501,23-08-2022,789102,25891101,471,447
FAUG824720103,23-08-2022,789720,25891101,450,450
FAUG826422101,23-08-2022,789422,25891101,440,440
FAUG824103503,23-08-2022,789103,25891101,413,392
FAUG824522501,23-08-2022,789522,25891101,376,338
FAUG826503101,23-08-2022,789503,25891101,310,294
FAUG825201503,23-08-2022,789201,25891101,343,343
FAUG825622402,23-08-2022,789622,25891101,310,279
FAUG826601601,23-08-2022,789601,25891101,472,448
FAUG825203603,23-08-2022,789203,25891603,98,93
FAUG824320603,23-08-2022,789320,25891603,152,152
FAUG825703603,23-08-2022,789703,25891603,174,174
FAUG825721603,23-08-2022,789721,25891603,56,56
FAUG826121603,23-08-2022,789121,25891603,57,57
FAUG825603603,23-08-2022,789603,25891603,127,127
FAUG825103603,23-08-2022,789103,25891603,133,126
FAUG824601603,23-08-2022,789601,25891603,134,121
FAUG825601603,23-08-2022,789601,25891603,80,80
FAUG826203303,23-08-2022,789203,25891303,74,74
FAUG824220502,23-08-2022,789220,25891303,56,56
FAUG824721303,23-08-2022,789721,25891303,33,33
FAUG826721303,23-08-2022,789721,25891303,21,20
FAUG826420303,23-08-2022,789420,25891303,37,33
FAUG826902303,23-08-2022,789902,25891303,91,91
FAUG826903502,23-08-2022,789903,25891303,85,81
FAUG824421303,23-08-2022,789421,25891303,90,81
FAUG825402601,23-08-2022,789402,25891303,28,28
FAUG824621602,23-08-2022,789621,25891303,42,42
FAUG826702501,23-08-2022,789702,25891303,51,41
FAUG826603503,23-08-2022,789603,25891303,36,32
FAUG826521303,23-08-2022,789521,25891303,35,35
FAUG824422403,23-08-2022,789422,25891303,32,32
FAUG825301403,23-08-2022,789301,25891303,66,63
FAUG826122303,23-08-2022,789122,25891303,73,73
FAUG824101303,23-08-2022,789101,25891303,59,59
FAUG824103303,23-08-2022,789103,25891303,37,37
FAUG826221401,23-08-2022,789221,25891303,80,80
FAUG826522303,23-08-2022,789522,25891303,93,88
FAUG824303503,23-08-2022,789303,25891303,79,79
FAUG824503303,23-08-2022,789503,25891303,23,18
FAUG824321303,23-08-2022,789321,25891303,62,56
FAUG826201303,23-08-2022,789201,25891303,94,94
FAUG824622401,23-08-2022,789622,25891303,96,96
FAUG825601603,23-08-2022,789601,25891303,86,77
FAUG826601601,23-08-2022,789601,25891303,23,22
FAUG824220502,23-08-2022,789220,25891502,118,118
FAUG826903502,23-08-2022,789903,25891502,156,148
FAUG824402502,23-08-2022,789402,25891502,217,195
FAUG825402502,23-08-2022,789402,25891502,226,226
FAUG826603503,23-08-2022,789603,25891502,195,195
FAUG825401502,23-08-2022,789401,25891502,144,144
FAUG826301502,23-08-2022,789301,25891502,131,131
FAUG826303502,23-08-2022,789303,25891502,174,174
FAUG824201502,23-08-2022,789201,25891502,214,193
FAUG824601603,23-08-2022,789601,25891502,145,138
FAUG824203602,23-08-2022,789203,25891403,362,362
FAUG825203603,23-08-2022,789203,25891403,292,263
FAUG825320602,23-08-2022,789320,25891403,464,464
FAUG826703403,23-08-2022,789703,25891403,493,468
FAUG826403403,23-08-2022,789403,25891403,400,360
FAUG826102403,23-08-2022,789102,25891403,254,229
FAUG824421403,23-08-2022,789421,25891403,231,231
FAUG824702403,23-08-2022,789702,25891403,324,324
FAUG825401502,23-08-2022,789401,25891403,368,368
FAUG824422403,23-08-2022,789422,25891403,436,349
FAUG825301403,23-08-2022,789301,25891403,447,402
FAUG824202503,23-08-2022,789202,25891403,288,288
FAUG825202501,23-08-2022,789202,25891403,466,466
FAUG826522501,23-08-2022,789522,25891403,251,238
FAUG824303503,23-08-2022,789303,25891403,412,412
FAUG825503403,23-08-2022,789503,25891403,467,420
FAUG825321403,23-08-2022,789321,25891403,215,204
FAUG824601603,23-08-2022,789601,25891403,394,394
FAUG825601603,23-08-2022,789601,25891403,271,244
FAUG825203603,23-08-2022,789203,25891203,333,300
FAUG826203501,23-08-2022,789203,25891203,179,179
FAUG826320601,23-08-2022,789320,25891203,425,425
FAUG825320602,23-08-2022,789320,25891203,185,167
FAUG826220302,23-08-2022,789220,25891203,413,372
FAUG824501203,23-08-2022,789501,25891203,466,419
FAUG826501301,23-08-2022,789501,25891203,240,240
FAUG825102203,23-08-2022,789102,25891203,354,354
FAUG825902203,23-08-2022,789902,25891203,152,144
FAUG824402203,23-08-2022,789402,25891203,442,420
FAUG825702501,23-08-2022,789702,25891203,445,356
FAUG824521203,23-08-2022,789521,25891203,233,233
FAUG825521203,23-08-2022,789521,25891203,470,470
FAUG824301301,23-08-2022,789301,25891203,405,405
FAUG824122203,23-08-2022,789122,25891203,318,254
FAUG826522203,23-08-2022,789522,25891203,113,107
FAUG824503601,23-08-2022,789503,25891203,170,170
FAUG824201401,23-08-2022,789201,25891203,354,354
FAUG825320602,23-08-2022,789320,25891102,300,270
FAUG826220301,23-08-2022,789220,25891102,306,306
FAUG824721303,23-08-2022,789721,25891102,469,469
FAUG826721303,23-08-2022,789721,25891102,308,308
FAUG826420301,23-08-2022,789420,25891102,355,319
FAUG826121603,23-08-2022,789121,25891102,453,408
FAUG824121102,23-08-2022,789121,25891102,307,307
FAUG826102403,23-08-2022,789102,25891102,391,391
FAUG824402502,23-08-2022,789402,25891102,315,315
FAUG825621201,23-08-2022,789621,25891102,323,323
FAUG825603102,23-08-2022,789603,25891102,316,316
FAUG825521402,23-08-2022,789521,25891102,477,477
FAUG826521601,23-08-2022,789521,25891102,307,246
FAUG824422102,23-08-2022,789422,25891102,480,480
FAUG826422102,23-08-2022,789422,25891102,470,470
FAUG825301403,23-08-2022,789301,25891102,467,467
FAUG826103501,23-08-2022,789103,25891102,340,340
FAUG824202503,23-08-2022,789202,25891102,496,496
FAUG826522303,23-08-2022,789522,25891102,301,301
FAUG826503401,23-08-2022,789503,25891102,495,445
FAUG825321102,23-08-2022,789321,25891102,339,339
FAUG826321102,23-08-2022,789321,25891102,375,337
FAUG826320601,23-08-2022,789320,25891202,392,372
FAUG825721603,23-08-2022,789721,25891202,204,204
FAUG826420501,23-08-2022,789420,25891202,451,451
FAUG825403202,23-08-2022,789403,25891202,471,424
FAUG825102602,23-08-2022,789102,25891202,130,130
FAUG826903502,23-08-2022,789903,25891202,248,248
FAUG824402502,23-08-2022,789402,25891202,379,379
FAUG825402601,23-08-2022,789402,25891202,180,180
FAUG826520202,23-08-2022,789520,25891202,311,311
FAUG824521203,23-08-2022,789521,25891202,321,321
FAUG824422202,23-08-2022,789422,25891202,164,164
FAUG826122202,23-08-2022,789122,25891202,427,384
FAUG824221202,23-08-2022,789221,25891202,493,493
FAUG825622202,23-08-2022,789622,25891202,469,469
FAUG826622202,23-08-2022,789622,25891202,384,365
FAUG824601202,23-08-2022,789601,25891202,454,454
FAUG826220302,23-08-2022,789220,25891302,88,88
FAUG825703603,23-08-2022,789703,25891302,91,91
FAUG824403302,23-08-2022,789403,25891302,41,41
FAUG826121302,23-08-2022,789121,25891302,74,74
FAUG826521601,23-08-2022,789521,25891302,99,99
FAUG825422302,23-08-2022,789422,25891302,69,55
FAUG826422302,23-08-2022,789422,25891302,37,37
FAUG824301302,23-08-2022,789301,25891302,72,72
FAUG824101302,23-08-2022,789101,25891302,97,97
FAUG824522302,23-08-2022,789522,25891302,37,37
FAUG824201401,23-08-2022,789201,25891302,36,36
FAUG824622401,23-08-2022,789622,25891302,75,71
FAUG825203603,23-08-2022,789203,25891401,249,249
FAUG825220401,23-08-2022,789220,25891401,299,269
FAUG825703603,23-08-2022,789703,25891401,414,414
FAUG826721401,23-08-2022,789721,25891401,350,350
FAUG826403401,23-08-2022,789403,25891401,347,347
FAUG825121401,23-08-2022,789121,25891401,325,325
FAUG826121401,23-08-2022,789121,25891401,260,234
FAUG826501401,23-08-2022,789501,25891401,414,414
FAUG824102501,23-08-2022,789102,25891401,248,248
FAUG825902401,23-08-2022,789902,25891401,452,452
FAUG826903502,23-08-2022,789903,25891401,423,381
FAUG826421401,23-08-2022,789421,25891401,380,342
FAUG826621401,23-08-2022,789621,25891401,381,381
FAUG824520401,23-08-2022,789520,25891401,469,469
FAUG825520401,23-08-2022,789520,25891401,211,169
FAUG826603401,23-08-2022,789603,25891401,258,258
FAUG825401401,23-08-2022,789401,25891401,298,268
FAUG824122401,23-08-2022,789122,25891401,330,330
FAUG826103401,23-08-2022,789103,25891401,362,344
FAUG825221401,23-08-2022,789221,25891401,223,201
FAUG826221401,23-08-2022,789221,25891401,258,258
FAUG824202503,23-08-2022,789202,25891401,430,430
FAUG826503401,23-08-2022,789503,25891401,348,348
FAUG824201401,23-08-2022,789201,25891401,495,495
FAUG824622401,23-08-2022,789622,25891401,236,236
FAUG824601603,23-08-2022,789601,25891401,428,385
FAUG826601601,23-08-2022,789601,25891401,225,214
FAUG825320103,23-08-2022,789320,25891103,378,378
FAUG826320103,23-08-2022,789320,25891103,471,471
FAUG825703603,23-08-2022,789703,25891103,474,474
FAUG826420501,23-08-2022,789420,25891103,456,456
FAUG826403403,23-08-2022,789403,25891103,317,301
FAUG825121103,23-08-2022,789121,25891103,376,376
FAUG825902401,23-08-2022,789902,25891103,452,407
FAUG826902303,23-08-2022,789902,25891103,469,469
FAUG825903103,23-08-2022,789903,25891103,346,277
FAUG825421103,23-08-2022,789421,25891103,433,433
FAUG825621201,23-08-2022,789621,25891103,416,416
FAUG826621401,23-08-2022,789621,25891103,473,473
FAUG824720103,23-08-2022,789720,25891103,342,325
FAUG824401402,23-08-2022,789401,25891103,337,337
FAUG825401401,23-08-2022,789401,25891103,386,367
FAUG824422103,23-08-2022,789422,25891103,340,340
FAUG824122103,23-08-2022,789122,25891103,420,399
FAUG825122602,23-08-2022,789122,25891103,396,317
FAUG826122501,23-08-2022,789122,25891103,409,389
FAUG825101501,23-08-2022,789101,25891103,316,316
FAUG825221103,23-08-2022,789221,25891103,354,354
FAUG824503601,23-08-2022,789503,25891103,305,305
FAUG826201103,23-08-2022,789201,25891103,304,274
FAUG824601603,23-08-2022,789601,25891103,429,343
FAUG825601603,23-08-2022,789601,25891103,405,405
FAUG826601103,23-08-2022,789601,25891103,408,408
FAUG826203501,23-08-2022,789203,25891201,499,499
FAUG826703201,23-08-2022,789703,25891201,244,244
FAUG826420501,23-08-2022,789420,25891201,290,290
FAUG825102602,23-08-2022,789102,25891201,290,290
FAUG824902201,23-08-2022,789902,25891201,358,358
FAUG825902401,23-08-2022,789902,25891201,351,351
FAUG824421403,23-08-2022,789421,25891201,377,377
FAUG825621201,23-08-2022,789621,25891201,387,387
FAUG824603402,23-08-2022,789603,25891201,344,344
FAUG826521402,23-08-2022,789521,25891201,290,290
FAUG825720201,23-08-2022,789720,25891201,162,146
FAUG825401201,23-08-2022,789401,25891201,228,228
FAUG824101303,23-08-2022,789101,25891201,129,129
FAUG824202503,23-08-2022,789202,25891201,330,330
FAUG826503401,23-08-2022,789503,25891201,361,361
FAUG825321201,23-08-2022,789321,25891201,389,389
FAUG825203603,23-08-2022,789203,25891503,217,217
FAUG825320602,23-08-2022,789320,25891503,177,168
FAUG826320601,23-08-2022,789320,25891503,108,108
FAUG825102503,23-08-2022,789102,25891503,211,211
FAUG824902602,23-08-2022,789902,25891503,140,140
FAUG825421503,23-08-2022,789421,25891503,187,178
FAUG826402503,23-08-2022,789402,25891503,131,131
FAUG825520503,23-08-2022,789520,25891503,139,132
FAUG826603503,23-08-2022,789603,25891503,215,215
FAUG825422503,23-08-2022,789422,25891503,102,102
FAUG824103503,23-08-2022,789103,25891503,203,193
FAUG825103503,23-08-2022,789103,25891503,225,225
FAUG824202503,23-08-2022,789202,25891503,148,141
FAUG824303503,23-08-2022,789303,25891503,196,196
FAUG826303503,23-08-2022,789303,25891503,214,214
FAUG826321503,23-08-2022,789321,25891503,212,212
FAUG825201503,23-08-2022,789201,25891503,163,163
FAUG827203603,26-08-2022,789203,25891601,161,161
FAUG828220601,26-08-2022,789220,25891601,88,88
FAUG827420603,26-08-2022,789420,25891601,178,160
FAUG827121601,26-08-2022,789121,25891601,162,162
FAUG828902601,26-08-2022,789902,25891601,71,71
FAUG827903601,26-08-2022,789903,25891601,108,97
FAUG829903601,26-08-2022,789903,25891601,166,166
FAUG827521601,26-08-2022,789521,25891601,62,62
FAUG829301601,26-08-2022,789301,25891601,78,78
FAUG827202601,26-08-2022,789202,25891601,152,152
FAUG827503601,26-08-2022,789503,25891601,182,182
FAUG829622601,26-08-2022,789622,25891601,74,74
FAUG829220301,26-08-2022,789220,25891301,76,76
FAUG827703501,26-08-2022,789703,25891301,39,39
FAUG828703603,26-08-2022,789703,25891301,25,25
FAUG828420301,26-08-2022,789420,25891301,39,39
FAUG828702603,26-08-2022,789702,25891301,37,37
FAUG829702503,26-08-2022,789702,25891301,32,32
FAUG827521601,26-08-2022,789521,25891301,55,55
FAUG829401301,26-08-2022,789401,25891301,33,33
FAUG828103301,26-08-2022,789103,25891301,30,30
FAUG829522301,26-08-2022,789522,25891301,98,93
FAUG828303302,26-08-2022,789303,25891301,78,78
FAUG829201503,26-08-2022,789201,25891301,36,36
FAUG829320602,26-08-2022,789320,25891402,226,226
FAUG827220402,26-08-2022,789220,25891402,239,215
FAUG828703603,26-08-2022,789703,25891402,288,288
FAUG828721402,26-08-2022,789721,25891402,237,213
FAUG829721402,26-08-2022,789721,25891402,214,214
FAUG827403502,26-08-2022,789403,25891402,457,457
FAUG827121601,26-08-2022,789121,25891402,434,412
FAUG828402403,26-08-2022,789402,25891402,212,212
FAUG829402603,26-08-2022,789402,25891402,439,439
FAUG828621501,26-08-2022,789621,25891402,217,206
FAUG827603402,26-08-2022,789603,25891402,330,330
FAUG829603503,26-08-2022,789603,25891402,271,271
FAUG828521402,26-08-2022,789521,25891402,486,437
FAUG827422402,26-08-2022,789422,25891402,384,384
FAUG827122402,26-08-2022,789122,25891402,408,326
FAUG828221402,26-08-2022,789221,25891402,317,285
FAUG829221502,26-08-2022,789221,25891402,297,297
FAUG828321402,26-08-2022,789321,25891402,369,369
FAUG827622402,26-08-2022,789622,25891402,419,419
FAUG828622402,26-08-2022,789622,25891402,326,310
FAUG829220501,26-08-2022,789220,25891501,127,127
FAUG827703501,26-08-2022,789703,25891501,224,224
FAUG828121501,26-08-2022,789121,25891501,166,166
FAUG829421501,26-08-2022,789421,25891501,201,181
FAUG828621501,26-08-2022,789621,25891501,163,163
FAUG828520502,26-08-2022,789520,25891501,190,190
FAUG828603501,26-08-2022,789603,25891501,218,218
FAUG828521501,26-08-2022,789521,25891501,163,163
FAUG828720602,26-08-2022,789720,25891501,135,135
FAUG828122501,26-08-2022,789122,25891501,134,134
FAUG829101602,26-08-2022,789101,25891501,133,133
FAUG828221503,26-08-2022,789221,25891501,248,223
FAUG829202501,26-08-2022,789202,25891501,174,174
FAUG827321501,26-08-2022,789321,25891501,101,96
FAUG828622501,26-08-2022,789622,25891501,245,245
FAUG829601501,26-08-2022,789601,25891501,164,164
FAUG827203603,26-08-2022,789203,25891602,150,150
FAUG829320602,26-08-2022,789320,25891602,188,188
FAUG829220602,26-08-2022,789220,25891602,122,122
FAUG828703603,26-08-2022,789703,25891602,99,99
FAUG827121602,26-08-2022,789121,25891602,60,60
FAUG829121602,26-08-2022,789121,25891602,123,123
FAUG829421602,26-08-2022,789421,25891602,197,177
FAUG827402603,26-08-2022,789402,25891602,115,115
FAUG828621602,26-08-2022,789621,25891602,187,187
FAUG828720602,26-08-2022,789720,25891602,101,101
FAUG828122602,26-08-2022,789122,25891602,91,86
FAUG829122602,26-08-2022,789122,25891602,118,106
FAUG829101602,26-08-2022,789101,25891602,165,165
FAUG829221602,26-08-2022,789221,25891602,79,63
FAUG827202602,26-08-2022,789202,25891602,200,190
FAUG828202602,26-08-2022,789202,25891602,184,184
FAUG827303602,26-08-2022,789303,25891602,143,143
FAUG829321602,26-08-2022,789321,25891602,178,178
FAUG828203401,26-08-2022,789203,25891101,462,462
FAUG827721101,26-08-2022,789721,25891101,371,352
FAUG829403503,26-08-2022,789403,25891101,305,305
FAUG827121101,26-08-2022,789121,25891101,453,453
FAUG827102503,26-08-2022,789102,25891101,476,476
FAUG829102401,26-08-2022,789102,25891101,307,307
FAUG827902403,26-08-2022,789902,25891101,348,348
FAUG828902101,26-08-2022,789902,25891101,308,308
FAUG828621501,26-08-2022,789621,25891101,486,486
FAUG827720101,26-08-2022,789720,25891101,348,348
FAUG827401603,26-08-2022,789401,25891101,470,470
FAUG829301502,26-08-2022,789301,25891101,493,493
FAUG829221502,26-08-2022,789221,25891101,455,455
FAUG827201303,26-08-2022,789201,25891101,403,403
FAUG829201503,26-08-2022,789201,25891101,371,334
FAUG827622603,26-08-2022,789622,25891101,399,399
FAUG829622502,26-08-2022,789622,25891101,425,425
FAUG827203603,26-08-2022,789203,25891603,52,52
FAUG828703603,26-08-2022,789703,25891603,155,155
FAUG827420603,26-08-2022,789420,25891603,89,80
FAUG828121603,26-08-2022,789121,25891603,109,109
FAUG827402603,26-08-2022,789402,25891603,116,116
FAUG829402603,26-08-2022,789402,25891603,132,106
FAUG828702603,26-08-2022,789702,25891603,78,78
FAUG829720603,26-08-2022,789720,25891603,53,53
FAUG827401603,26-08-2022,789401,25891603,120,114
FAUG829202603,26-08-2022,789202,25891603,171,171
FAUG827303603,26-08-2022,789303,25891603,112,106
FAUG827622603,26-08-2022,789622,25891603,77,77
FAUG827320403,26-08-2022,789320,25891303,57,57
FAUG829320303,26-08-2022,789320,25891303,84,84
FAUG828721402,26-08-2022,789721,25891303,32,32
FAUG828121303,26-08-2022,789121,25891303,37,37
FAUG828902601,26-08-2022,789902,25891303,59,59
FAUG828421502,26-08-2022,789421,25891303,73,73
FAUG827621303,26-08-2022,789621,25891303,25,23
FAUG829520502,26-08-2022,789520,25891303,23,18
FAUG829702503,26-08-2022,789702,25891303,24,23
FAUG828720303,26-08-2022,789720,25891303,56,56
FAUG827422303,26-08-2022,789422,25891303,33,33
FAUG827122402,26-08-2022,789122,25891303,64,51
FAUG829122602,26-08-2022,789122,25891303,97,87
FAUG828522303,26-08-2022,789522,25891303,60,60
FAUG827201303,26-08-2022,789201,25891303,73,73
FAUG828201401,26-08-2022,789201,25891303,94,94
FAUG829703502,26-08-2022,789703,25891502,210,210
FAUG827721503,26-08-2022,789721,25891502,124,124
FAUG827403502,26-08-2022,789403,25891502,227,227
FAUG829121502,26-08-2022,789121,25891502,120,120
FAUG829903601,26-08-2022,789903,25891502,125,125
FAUG828421502,26-08-2022,789421,25891502,144,144
FAUG829402603,26-08-2022,789402,25891502,198,198
FAUG828520502,26-08-2022,789520,25891502,129,123
FAUG829520502,26-08-2022,789520,25891502,149,134
FAUG829401502,26-08-2022,789401,25891502,185,185
FAUG827422502,26-08-2022,789422,25891502,162,162
FAUG827301502,26-08-2022,789301,25891502,116,116
FAUG829301502,26-08-2022,789301,25891502,194,175
FAUG827122502,26-08-2022,789122,25891502,176,176
FAUG828122502,26-08-2022,789122,25891502,117,105
FAUG829122502,26-08-2022,789122,25891502,131,118
FAUG828103502,26-08-2022,789103,25891502,169,161
FAUG829103502,26-08-2022,789103,25891502,159,151
FAUG827221502,26-08-2022,789221,25891502,199,199
FAUG829221502,26-08-2022,789221,25891502,125,125
FAUG828503502,26-08-2022,789503,25891502,152,152
FAUG829622502,26-08-2022,789622,25891502,182,182
FAUG827601502,26-08-2022,789601,25891502,165,149
FAUG827320403,26-08-2022,789320,25891403,204,204
FAUG827703403,26-08-2022,789703,25891403,212,212
FAUG829420403,26-08-2022,789420,25891403,386,386
FAUG827121601,26-08-2022,789121,25891403,423,423
FAUG827902403,26-08-2022,789902,25891403,270,270
FAUG827402603,26-08-2022,789402,25891403,431,409
FAUG828402403,26-08-2022,789402,25891403,339,339
FAUG828603501,26-08-2022,789603,25891403,315,315
FAUG829603503,26-08-2022,789603,25891403,207,207
FAUG828401403,26-08-2022,789401,25891403,408,408
FAUG829301502,26-08-2022,789301,25891403,291,291
FAUG829122403,26-08-2022,789122,25891403,456,433
FAUG828101403,26-08-2022,789101,25891403,469,469
FAUG828221503,26-08-2022,789221,25891403,446,446
FAUG829202603,26-08-2022,789202,25891403,480,480
FAUG829522403,26-08-2022,789522,25891403,347,347
FAUG829201503,26-08-2022,789201,25891403,430,430
FAUG827121601,26-08-2022,789121,25891203,484,460
FAUG828121303,26-08-2022,789121,25891203,432,432
FAUG829121502,26-08-2022,789121,25891203,245,196
FAUG828903203,26-08-2022,789903,25891203,360,288
FAUG829421602,26-08-2022,789421,25891203,476,428
FAUG829520203,26-08-2022,789520,25891203,166,158
FAUG827401203,26-08-2022,789401,25891203,375,337
FAUG828301401,26-08-2022,789301,25891203,346,346
FAUG827122402,26-08-2022,789122,25891203,474,427
